timestamp_unix,elapsed_s,controller_id,kd_applied,tau_max_nm,watchdog_s,position_rev,velocity_rps,velocity_rpm,measured_torque_nm
1775350488.434249,6.215846,1,1.160000,0.600000,0.100000,-0.715728760,-0.661937177,-39.716230631,0.040738106
1775350488.443984,6.225582,1,1.160000,0.600000,0.100000,-0.724288940,-0.644359708,-38.661582470,0.031233134
1775350488.450898,6.232495,1,1.160000,0.600000,0.100000,-0.729965210,-0.632963836,-37.977830172,0.035033822
1775350488.464346,6.245944,1,1.160000,0.600000,0.100000,-0.737686157,-0.871229410,-52.273764610,0.051524919
1775350488.477906,6.259502,1,1.160000,0.600000,0.100000,-0.744979858,-0.640862107,-38.451726437,0.038161650
1775350488.485279,6.266877,1,1.160000,0.600000,0.100000,-0.753845215,-0.681579709,-40.894782543,0.040228255
1775350488.492025,6.273623,1,1.160000,0.600000,0.100000,-0.758316040,-0.694581032,-41.674861908,0.040663779
1775350488.498567,6.280165,1,1.160000,0.600000,0.100000,-0.762496948,-0.599728465,-35.983707905,0.035485044
1775350488.505079,6.286677,1,1.160000,0.600000,0.100000,-0.765914917,-0.589126289,-35.347577333,0.035403360
1775350488.511527,6.293125,1,1.160000,0.600000,0.100000,-0.771026611,-0.726410389,-43.584623337,0.043019030
1775350488.517905,6.299503,1,1.160000,0.600000,0.100000,-0.775039673,-0.661495566,-39.689733982,0.040889710
1775350488.524354,6.305952,1,1.160000,0.600000,0.100000,-0.779617310,-0.716594100,-42.995646000,0.041214600
1775350488.530869,6.312466,1,1.160000,0.600000,0.100000,-0.784774780,-0.787872374,-47.272342443,0.047498930
1775350488.537877,6.319475,1,1.160000,0.600000,0.100000,-0.789733887,-0.737712801,-44.262768030,0.044950727
1775350488.544385,6.325983,1,1.160000,0.600000,0.100000,-0.793869019,-0.637603581,-38.256214857,0.036448028
1775350488.560535,6.342133,1,1.160000,0.600000,0.100000,-0.798294067,-0.637407839,-38.244470358,0.039575398
1775350488.571266,6.352863,1,1.160000,0.600000,0.100000,-0.811157227,-0.773500562,-46.410033703,0.044979844
1775350488.578364,6.359962,1,1.160000,0.600000,0.100000,-0.818542480,-0.760288477,-45.617308617,0.044480857
1775350488.588295,6.369893,1,1.160000,0.600000,0.100000,-0.824829102,-0.652844548,-39.170672894,0.037627053
1775350488.603529,6.385127,1,1.160000,0.600000,0.100000,-0.830444336,-0.351447612,-21.086856723,0.020890160
1775350488.614958,6.396556,1,1.160000,0.600000,0.100000,-0.837615967,-0.660247445,-39.614846706,0.038281213
1775350488.626417,6.408016,1,1.160000,0.600000,0.100000,-0.844299316,-0.679496884,-40.769813061,0.034047011
1775350488.633135,6.414733,1,1.160000,0.600000,0.100000,-0.852127075,-0.720617950,-43.237076998,0.043660350
1775350488.639609,6.421207,1,1.160000,0.600000,0.100000,-0.856094360,-0.619796216,-37.187772989,0.042324938
1775350488.646038,6.427635,1,1.160000,0.600000,0.100000,-0.860961914,-0.730890751,-43.853445053,0.037008561
1775350488.652492,6.434090,1,1.160000,0.600000,0.100000,-0.864410400,-0.537777305,-32.266638279,0.036363069
1775350488.658820,6.440418,1,1.160000,0.600000,0.100000,-0.869018555,-0.742732644,-44.563958645,0.037781518
1775350488.665321,6.446919,1,1.160000,0.600000,0.100000,-0.873275757,-0.604413807,-36.264828444,0.037628047
1775350488.671611,6.453209,1,1.160000,0.600000,0.100000,-0.876968384,-0.658057570,-39.483454227,0.032927044
1775350488.678143,6.459741,1,1.160000,0.600000,0.100000,-0.882247925,-0.762155235,-45.729314089,0.043542594
1775350488.684522,6.466120,1,1.160000,0.600000,0.100000,-0.885925293,-0.603823245,-36.229394674,0.028187431
1775350488.699414,6.481012,1,1.160000,0.600000,0.100000,-0.893981934,-0.517074704,-31.024482250,0.024591474
1775350488.714276,6.495873,1,1.160000,0.600000,0.100000,-0.898910522,-0.591361105,-35.481666327,0.037544116
1775350488.722357,6.503954,1,1.160000,0.600000,0.100000,-0.908126831,-0.605573833,-36.334429979,0.032708853
1775350488.733912,6.515509,1,1.160000,0.600000,0.100000,-0.915100098,-0.764117539,-45.847052336,0.045373082
1775350488.748517,6.530115,1,1.160000,0.600000,0.100000,-0.926345825,-0.807927430,-48.475645781,0.047583435
1775350488.757819,6.539417,1,1.160000,0.600000,0.100000,-0.935592651,-0.755828559,-45.349713564,0.042208601
1775350488.766727,6.548325,1,1.160000,0.600000,0.100000,-0.940353394,-0.666800559,-40.008033514,0.040529571
1775350488.776543,6.558141,1,1.160000,0.600000,0.100000,-0.947250366,-0.805447102,-48.326826096,0.047475785
1775350488.783379,6.564977,1,1.160000,0.600000,0.100000,-0.955596924,-0.891130328,-53.467819691,0.049354054
1775350488.789830,6.571429,1,1.160000,0.600000,0.100000,-0.961166382,-0.806408107,-48.384486437,0.048777077
1775350488.796468,6.578066,1,1.160000,0.600000,0.100000,-0.965988159,-0.722161114,-43.329666853,0.046082344
1775350488.802892,6.584490,1,1.160000,0.600000,0.100000,-0.968276978,-0.417865306,-25.071918368,0.023854159
1775350488.809277,6.590876,1,1.160000,0.600000,0.100000,-0.973236084,-0.741656184,-44.499371052,0.048070028
1775350488.816262,6.597860,1,1.160000,0.600000,0.100000,-0.978256226,-0.761179030,-45.670741796,0.052527662
1775350488.823241,6.604839,1,1.160000,0.600000,0.100000,-0.984115601,-0.807506919,-48.450415134,0.047914699
1775350488.830520,6.612118,1,1.160000,0.600000,0.100000,-0.989532471,-0.809719801,-48.583188057,0.047585517
1775350488.850102,6.631700,1,1.160000,0.600000,0.100000,-1.002563477,-0.868821859,-52.129311562,0.048490990
1775350488.866743,6.648341,1,1.160000,0.600000,0.100000,-1.012161255,-0.799614131,-47.976847887,0.047214650
1775350488.876085,6.657683,1,1.160000,0.600000,0.100000,-1.025650024,-0.845229328,-50.713759661,0.049323808
1775350488.888695,6.670293,1,1.160000,0.600000,0.100000,-1.033813477,-0.800877333,-48.052639961,0.043056443
1775350488.898426,6.680024,1,1.160000,0.600000,0.100000,-1.043334961,-0.599335909,-35.960154533,0.032623809
1775350488.921279,6.702876,1,1.160000,0.600000,0.100000,-1.047286987,-0.599313140,-35.958788395,0.035460785
1775350488.936539,6.718137,1,1.160000,0.600000,0.100000,-1.067672729,-0.776262641,-46.575758457,0.042231973
1775350488.945260,6.726857,1,1.160000,0.600000,0.100000,-1.075759888,-0.807570040,-48.454202414,0.044013985
1775350488.958521,6.740119,1,1.160000,0.600000,0.100000,-1.083969116,-0.738482356,-44.308941364,0.051164500
1775350488.964993,6.746591,1,1.160000,0.600000,0.100000,-1.093399048,-0.924230397,-55.453823805,0.052047234
1775350488.971356,6.752955,1,1.160000,0.600000,0.100000,-1.098907471,-0.868595302,-52.115718126,0.054169163
1775350488.978234,6.759832,1,1.160000,0.600000,0.100000,-1.104553223,-0.817072570,-49.024354219,0.046426557
1775350488.985259,6.766857,1,1.160000,0.600000,0.100000,-1.110595703,-0.846485376,-50.789122581,0.047593698
1775350488.991681,6.773279,1,1.160000,0.600000,0.100000,-1.115905762,-0.806914210,-48.414852619,0.045149606
1775350488.998149,6.779747,1,1.160000,0.600000,0.100000,-1.119293213,-0.524789274,-31.487356424,0.034585956
1775350489.004884,6.786482,1,1.160000,0.600000,0.100000,-1.122817993,-0.631374359,-37.882461548,0.035392698
1775350489.011244,6.792842,1,1.160000,0.600000,0.100000,-1.129287720,-0.900029421,-54.001765251,0.053432927
1775350489.028857,6.810455,1,1.160000,0.600000,0.100000,-1.140533447,-0.818972409,-49.138344526,0.044736918
1775350489.040530,6.822127,1,1.160000,0.600000,0.100000,-1.150268555,-0.859624207,-51.577452421,0.051480126
1775350489.050651,6.832250,1,1.160000,0.600000,0.100000,-1.160858154,-1.000131249,-60.007874966,0.053601451
1775350489.062668,6.844266,1,1.160000,0.600000,0.100000,-1.169860840,-0.960192502,-57.611550093,0.051114172
1775350489.072802,6.854399,1,1.160000,0.600000,0.100000,-1.183166504,-0.873045325,-52.382719517,0.050204895
1775350489.092882,6.874480,1,1.160000,0.600000,0.100000,-1.196258545,-0.926168919,-55.570135117,0.052031472
1775350489.110445,6.892043,1,1.160000,0.600000,0.100000,-1.207382202,-0.628557861,-37.713471651,0.042546712
1775350489.122910,6.904508,1,1.160000,0.600000,0.100000,-1.224533081,-0.783690035,-47.021402121,0.044430353
1775350489.130926,6.912523,1,1.160000,0.600000,0.100000,-1.234115601,-1.024376631,-61.462597847,0.061994646
1775350489.143165,6.924763,1,1.160000,0.600000,0.100000,-1.242584229,-0.949520648,-56.971238852,0.057050392
1775350489.150838,6.932435,1,1.160000,0.600000,0.100000,-1.253479004,-0.986394346,-59.183660746,0.056506585
1775350489.157799,6.939397,1,1.160000,0.600000,0.100000,-1.260314941,-0.893074870,-53.584492207,0.052421711
1775350489.164742,6.946340,1,1.160000,0.600000,0.100000,-1.266906738,-1.000851870,-60.051112175,0.055868853
1775350489.171955,6.953553,1,1.160000,0.600000,0.100000,-1.273483276,-0.919239402,-55.154364109,0.052406896
1775350489.178431,6.960029,1,1.160000,0.600000,0.100000,-1.279312134,-0.874711812,-52.482708693,0.051148277
1775350489.185298,6.966897,1,1.160000,0.600000,0.100000,-1.285934448,-1.009142876,-60.548572540,0.058143180
1775350489.192145,6.973743,1,1.160000,0.600000,0.100000,-1.293365479,-1.043702722,-62.622163296,0.061427355
1775350489.199592,6.981189,1,1.160000,0.600000,0.100000,-1.298263550,-0.677572191,-40.654331446,0.037112217
1775350489.206072,6.987670,1,1.160000,0.600000,0.100000,-1.304016113,-0.876004040,-52.560242414,0.047612648
1775350489.218216,6.999814,1,1.160000,0.600000,0.100000,-1.314559937,-0.884003997,-53.040239811,0.049096610
1775350489.236270,7.017868,1,1.160000,0.600000,0.100000,-1.327117920,-0.886728764,-53.203725815,0.052720234
1775350489.248197,7.029795,1,1.160000,0.600000,0.100000,-1.340484619,-1.003666997,-60.220019817,0.055099059
1775350489.258667,7.040265,1,1.160000,0.600000,0.100000,-1.350753784,-0.923006296,-55.380377769,0.056278944
1775350489.272323,7.053921,1,1.160000,0.600000,0.100000,-1.361450195,-0.908239484,-54.494369030,0.046658613
1775350489.279673,7.061271,1,1.160000,0.600000,0.100000,-1.373443604,-0.922728181,-55.363690853,0.055341363
1775350489.301604,7.083203,1,1.160000,0.600000,0.100000,-1.390274048,-0.831567347,-49.894040823,0.046309412
1775350489.311008,7.092607,1,1.160000,0.600000,0.100000,-1.400634766,-0.952219367,-57.133162022,0.057065830
1775350489.318851,7.100449,1,1.160000,0.600000,0.100000,-1.407836914,-0.955393672,-57.323620319,0.056528606
1775350489.331023,7.112621,1,1.160000,0.600000,0.100000,-1.415313721,-0.880949199,-52.856951952,0.054872733
1775350489.338093,7.119691,1,1.160000,0.600000,0.100000,-1.426452637,-0.936823070,-56.209384203,0.050767243
1775350489.345146,7.126744,1,1.160000,0.600000,0.100000,-1.433563232,-1.056369662,-63.382179737,0.062078815
1775350489.353475,7.135072,1,1.160000,0.600000,0.100000,-1.441375732,-0.970358670,-58.221520185,0.057099547
1775350489.360628,7.142226,1,1.160000,0.600000,0.100000,-1.448913574,-1.016035557,-60.962133408,0.056268759
1775350489.367145,7.148743,1,1.160000,0.600000,0.100000,-1.456283569,-1.030965567,-61.857933998,0.059079975
1775350489.373511,7.155109,1,1.160000,0.600000,0.100000,-1.463317871,-1.088090301,-65.285418034,0.060893651
1775350489.380008,7.161606,1,1.160000,0.600000,0.100000,-1.469818115,-1.024706483,-61.482388973,0.057594597
1775350489.387292,7.168889,1,1.160000,0.600000,0.100000,-1.476272583,-0.970684767,-58.241086006,0.053471427
1775350489.409794,7.191392,1,1.160000,0.600000,0.100000,-1.483383179,-1.046062469,-62.763748169,0.060037803
1775350489.423896,7.205494,1,1.160000,0.600000,0.100000,-1.505203247,-0.914559424,-54.873565435,0.052661270
1775350489.433556,7.215154,1,1.160000,0.600000,0.100000,-1.516738892,-1.028997540,-61.739852428,0.060044952
1775350489.446476,7.228074,1,1.160000,0.600000,0.100000,-1.526031494,-0.952263534,-57.135812044,0.052219313
1775350489.465509,7.247107,1,1.160000,0.600000,0.100000,-1.538543701,-0.969077468,-58.144648075,0.057920255
1775350489.480147,7.261745,1,1.160000,0.600000,0.100000,-1.557189941,-0.927253664,-55.635219812,0.059800182
1775350489.490290,7.271888,1,1.160000,0.600000,0.100000,-1.569671631,-0.975222707,-58.513362408,0.055499181
1775350489.503583,7.285181,1,1.160000,0.600000,0.100000,-1.580505371,-0.705972433,-42.358345985,0.039353911
1775350489.510327,7.291925,1,1.160000,0.600000,0.100000,-1.590270996,-1.040722370,-62.443342209,0.057981241
1775350489.520937,7.302534,1,1.160000,0.600000,0.100000,-1.598144531,-0.890303969,-53.418238163,0.052048646
1775350489.528433,7.310030,1,1.160000,0.600000,0.100000,-1.606506348,-0.953317285,-57.199037075,0.051794473
1775350489.535811,7.317409,1,1.160000,0.600000,0.100000,-1.612396240,-0.844688654,-50.681319237,0.046882752
1775350489.542865,7.324463,1,1.160000,0.600000,0.100000,-1.619110107,-0.931355476,-55.881328583,0.053339414
1775350489.550611,7.332208,1,1.160000,0.600000,0.100000,-1.626022339,-0.964504421,-57.870265245,0.055735510
1775350489.557705,7.339304,1,1.160000,0.600000,0.100000,-1.632202148,-0.872745812,-52.364748716,0.050201315
1775350489.564878,7.346476,1,1.160000,0.600000,0.100000,-1.639465332,-0.952339232,-57.140353918,0.050728388
1775350489.592499,7.374097,1,1.160000,0.600000,0.100000,-1.651229858,-0.947642148,-56.858528852,0.058382045
1775350489.602682,7.384280,1,1.160000,0.600000,0.100000,-1.670501709,-0.690062225,-41.403733492,0.036118057
1775350489.620696,7.402293,1,1.160000,0.600000,0.100000,-1.685241699,-0.919703662,-55.182219744,0.055871613
1775350489.638761,7.420358,1,1.160000,0.600000,0.100000,-1.695953369,-0.917788625,-55.067317486,0.055101328
1775350489.647041,7.428639,1,1.160000,0.600000,0.100000,-1.711181641,-0.943108499,-56.586509943,0.053358279
1775350489.655583,7.437181,1,1.160000,0.600000,0.100000,-1.719726562,-0.971177101,-58.270626068,0.056530725
1775350489.667965,7.449562,1,1.160000,0.600000,0.100000,-1.731811523,-0.992855847,-59.571350813,0.054899540
1775350489.678191,7.459789,1,1.160000,0.600000,0.100000,-1.740936279,-0.976528764,-58.591725826,0.057810742
1775350489.685475,7.467072,1,1.160000,0.600000,0.100000,-1.749603271,-1.018347859,-61.100871563,0.058079924
1775350489.711581,7.493179,1,1.160000,0.600000,0.100000,-1.763824463,-0.651423872,-39.085432291,0.040437311
1775350489.727656,7.509254,1,1.160000,0.600000,0.100000,-1.778396606,-0.887826622,-53.269597292,0.051347680
1775350489.737589,7.519187,1,1.160000,0.600000,0.100000,-1.795898438,-0.927870333,-55.672219992,0.054565500
1775350489.754193,7.535790,1,1.160000,0.600000,0.100000,-1.806259155,-1.050063014,-63.003780842,0.059311152
1775350489.769056,7.550654,1,1.160000,0.600000,0.100000,-1.827896118,-0.977024794,-58.621487617,0.052408908
1775350489.776506,7.558104,1,1.160000,0.600000,0.100000,-1.835037231,-0.996976912,-59.818614721,0.055361629
1775350489.783061,7.564659,1,1.160000,0.600000,0.100000,-1.842498779,-1.043335676,-62.600140572,0.060446203
1775350489.789572,7.571170,1,1.160000,0.600000,0.100000,-1.848037720,-0.899511695,-53.970701694,0.051861044
1775350489.796032,7.577630,1,1.160000,0.600000,0.100000,-1.854080200,-0.927829802,-55.669788122,0.055091616
1775350489.803616,7.585213,1,1.160000,0.600000,0.100000,-1.858627319,-0.678381503,-40.702890158,0.041126203
1775350489.811404,7.593001,1,1.160000,0.600000,0.100000,-1.866333008,-0.995989382,-59.759362936,0.056671165
1775350489.819505,7.601103,1,1.160000,0.600000,0.100000,-1.873565674,-0.946440220,-56.786413193,0.053892944
1775350489.827949,7.609546,1,1.160000,0.600000,0.100000,-1.880889893,-0.917643666,-55.058619976,0.056134466
1775350489.851285,7.632882,1,1.160000,0.600000,0.100000,-1.902664185,-0.973636031,-58.418161869,0.058658432
1775350489.867426,7.649024,1,1.160000,0.600000,0.100000,-1.913757324,-0.976323366,-58.579401970,0.057703953
1775350489.876738,7.658336,1,1.160000,0.600000,0.100000,-1.927368164,-0.976504922,-58.590295315,0.053937528
1775350489.887693,7.669291,1,1.160000,0.600000,0.100000,-1.936889648,-0.938314438,-56.298866272,0.053145576
1775350489.895901,7.677499,1,1.160000,0.600000,0.100000,-1.947036743,-0.915386975,-54.923218489,0.051322103
1775350489.913126,7.694724,1,1.160000,0.600000,0.100000,-1.961090088,-1.126868248,-67.612094879,0.066833310
1775350489.926143,7.707741,1,1.160000,0.600000,0.100000,-1.971008301,-1.004671097,-60.280265808,0.060099967
1775350489.935471,7.717070,1,1.160000,0.600000,0.100000,-1.985122681,-1.145985842,-68.759150505,0.067576371
1775350489.946834,7.728432,1,1.160000,0.600000,0.100000,-1.995269775,-1.010005593,-60.600335598,0.056254257
1775350489.955221,7.736819,1,1.160000,0.600000,0.100000,-2.007446289,-1.215816498,-72.948989868,0.068285659
1775350489.962249,7.743846,1,1.160000,0.600000,0.100000,-2.016128540,-1.139871597,-68.392295837,0.062642366
1775350489.970978,7.752576,1,1.160000,0.600000,0.100000,-2.026763916,-1.218896031,-73.133761883,0.067441925
1775350489.977872,7.759470,1,1.160000,0.600000,0.100000,-2.035552979,-1.273433328,-76.405999660,0.073508121
1775350489.985434,7.767033,1,1.160000,0.600000,0.100000,-2.044464111,-1.211629391,-72.697763443,0.072336160
1775350489.992169,7.773766,1,1.160000,0.600000,0.100000,-2.053024292,-1.211604357,-72.696261406,0.071490958
1775350489.999591,7.781190,1,1.160000,0.600000,0.100000,-2.059539795,-0.839212120,-50.352727175,0.049960352
1775350490.006477,7.788075,1,1.160000,0.600000,0.100000,-2.065093994,-0.940252781,-56.415166855,0.054985080
1775350490.013719,7.795317,1,1.160000,0.600000,0.100000,-2.074935913,-1.267988682,-76.079320908,0.075571179
1775350490.027839,7.809437,1,1.160000,0.600000,0.100000,-2.082733154,-1.141060591,-68.463635445,0.069807366
1775350490.043484,7.825082,1,1.160000,0.600000,0.100000,-2.105514526,-1.270531774,-76.231906414,0.072508961
1775350490.056700,7.838298,1,1.160000,0.600000,0.100000,-2.122192383,-1.319404602,-79.164276123,0.076007254
1775350490.065304,7.846902,1,1.160000,0.600000,0.100000,-2.138793945,-1.223063827,-73.383829594,0.070481740
1775350490.075294,7.856892,1,1.160000,0.600000,0.100000,-2.155212402,-1.477015138,-88.620908260,0.087846205
1775350490.082144,7.863742,1,1.160000,0.600000,0.100000,-2.163772583,-1.288736343,-77.324180603,0.077870861
1775350490.094024,7.875622,1,1.160000,0.600000,0.100000,-2.179626465,-1.554825544,-93.289532661,0.092304595
1775350490.104871,7.886469,1,1.160000,0.600000,0.100000,-2.188140869,-0.883749187,-53.024951220,0.052381739
1775350490.115680,7.897279,1,1.160000,0.600000,0.100000,-2.203918457,-1.390166998,-83.410019875,0.079847135
1775350490.126128,7.907727,1,1.160000,0.600000,0.100000,-2.216278076,-1.323813438,-79.428806305,0.075367726
1775350490.133278,7.914876,1,1.160000,0.600000,0.100000,-2.230545044,-1.361901999,-81.714119911,0.080025807
1775350490.140070,7.921669,1,1.160000,0.600000,0.100000,-2.239196777,-1.280721307,-76.843278408,0.073248155
1775350490.147154,7.928752,1,1.160000,0.600000,0.100000,-2.249130249,-1.439561725,-86.373703480,0.084647864
1775350490.153790,7.935388,1,1.160000,0.600000,0.100000,-2.258392334,-1.264386535,-75.863192081,0.072087727
1775350490.160149,7.941747,1,1.160000,0.600000,0.100000,-2.266998291,-1.377471447,-82.648286819,0.078711040
1775350490.166846,7.948445,1,1.160000,0.600000,0.100000,-2.276062012,-1.339812398,-80.388743877,0.075384848
1775350490.173460,7.955059,1,1.160000,0.600000,0.100000,-2.283981323,-1.253334880,-75.200092793,0.071800746
1775350490.179916,7.961514,1,1.160000,0.600000,0.100000,-2.294189453,-1.518262863,-91.095771790,0.088330723
1775350490.186311,7.967910,1,1.160000,0.600000,0.100000,-2.303253174,-1.367907405,-82.074444294,0.077464335
1775350490.202945,7.984543,1,1.160000,0.600000,0.100000,-2.314147949,-1.375989676,-82.559380531,0.080853857
1775350490.215639,7.997237,1,1.160000,0.600000,0.100000,-2.332489014,-1.223259807,-73.395588398,0.071115494
1775350490.225227,8.006825,1,1.160000,0.600000,0.100000,-2.346908569,-1.215143085,-72.908585072,0.071221940
1775350490.236055,8.017653,1,1.160000,0.600000,0.100000,-2.363586426,-1.346732616,-80.803956985,0.078119919
1775350490.250172,8.031771,1,1.160000,0.600000,0.100000,-2.377212524,-1.263209105,-75.792546272,0.071728587
1775350490.261037,8.042635,1,1.160000,0.600000,0.100000,-2.392547607,-1.333461642,-80.007698536,0.077056043
1775350490.271877,8.053475,1,1.160000,0.600000,0.100000,-2.403793335,-1.163553119,-69.813187122,0.069378242
1775350490.279705,8.061304,1,1.160000,0.600000,0.100000,-2.417694092,-1.252145886,-75.128753185,0.073672563
1775350490.286701,8.068300,1,1.160000,0.600000,0.100000,-2.426467896,-1.197918534,-71.875112057,0.069870584
1775350490.293176,8.074774,1,1.160000,0.600000,0.100000,-2.436492920,-1.441670895,-86.500253677,0.080037944
1775350490.299779,8.081378,1,1.160000,0.600000,0.100000,-2.442428589,-0.887517512,-53.251050711,0.052111924
1775350490.306324,8.087923,1,1.160000,0.600000,0.100000,-2.447799683,-0.959302962,-57.558177710,0.054842576
1775350490.330073,8.111671,1,1.160000,0.600000,0.100000,-2.457763672,-1.389081001,-83.344860077,0.082311668
1775350490.355842,8.137440,1,1.160000,0.600000,0.100000,-2.492034912,-1.293168664,-77.590119839,0.077661745
1775350490.377028,8.158626,1,1.160000,0.600000,0.100000,-2.528808594,-1.363758326,-81.825499535,0.080174319
1775350490.386685,8.168282,1,1.160000,0.600000,0.100000,-2.553421021,-1.401871681,-84.112300873,0.074267156
1775350490.394422,8.176020,1,1.160000,0.600000,0.100000,-2.566818237,-1.317260742,-79.035644531,0.076301739
1775350490.404073,8.185671,1,1.160000,0.600000,0.100000,-2.577499390,-1.023333073,-61.399984360,0.064144887
1775350490.413060,8.194658,1,1.160000,0.600000,0.100000,-2.589630127,-1.416384697,-84.983081818,0.078902446
1775350490.439658,8.221256,1,1.160000,0.600000,0.100000,-2.614593506,-1.467346191,-88.040771484,0.084676735
1775350490.456634,8.238232,1,1.160000,0.600000,0.100000,-2.641845703,-1.491543531,-89.492611885,0.082290784
1775350490.465745,8.247343,1,1.160000,0.600000,0.100000,-2.665603638,-1.439600348,-86.376020908,0.082296535
1775350490.478678,8.260276,1,1.160000,0.600000,0.100000,-2.680374146,-1.579404950,-94.764297009,0.090336435
1775350490.486676,8.268274,1,1.160000,0.600000,0.100000,-2.699218750,-1.565595150,-93.935709000,0.090458311
1775350490.493426,8.275024,1,1.160000,0.600000,0.100000,-2.708938599,-1.413475871,-84.808552265,0.082450889
1775350490.500578,8.282145,1,1.160000,0.600000,0.100000,-2.717132568,-1.176793575,-70.607614517,0.066368841
1775350490.507311,8.288909,1,1.160000,0.600000,0.100000,-2.725067139,-1.197466016,-71.847960949,0.070117272
1775350490.515097,8.296695,1,1.160000,0.600000,0.100000,-2.735076904,-1.381933451,-82.916007042,0.082064427
1775350490.522017,8.303615,1,1.160000,0.600000,0.100000,-2.746185303,-1.524428606,-91.465716362,0.092884757
1775350490.529109,8.310707,1,1.160000,0.600000,0.100000,-2.756988525,-1.530156732,-91.809403896,0.086960673
1775350490.535919,8.317517,1,1.160000,0.600000,0.100000,-2.767715454,-1.539104462,-92.346267700,0.091895729
1775350490.558402,8.340000,1,1.160000,0.600000,0.100000,-2.793518066,-1.622055769,-97.323346138,0.093549877
1775350490.574697,8.356296,1,1.160000,0.600000,0.100000,-2.823684692,-1.656850338,-99.411020279,0.097272456
1775350490.586352,8.367950,1,1.160000,0.600000,0.100000,-2.844314575,-1.579741359,-94.784481525,0.089919962
1775350490.593388,8.374986,1,1.160000,0.600000,0.100000,-2.855499268,-1.457342029,-87.440521717,0.083462864
1775350490.611672,8.393270,1,1.160000,0.600000,0.100000,-2.872665405,-1.250059009,-75.003540516,0.074074440
1775350490.619925,8.401523,1,1.160000,0.600000,0.100000,-2.890411377,-1.466958523,-88.017511368,0.089872435
1775350490.631275,8.412874,1,1.160000,0.600000,0.100000,-2.902893066,-1.503149986,-90.188999176,0.085153915
1775350490.637777,8.419376,1,1.160000,0.600000,0.100000,-2.918197632,-1.473587751,-88.415265083,0.089786604
1775350490.644073,8.425671,1,1.160000,0.600000,0.100000,-2.927383423,-1.443789482,-86.627368927,0.080681443
1775350490.650425,8.432024,1,1.160000,0.600000,0.100000,-2.937881470,-1.630087733,-97.805263996,0.094154254
1775350490.656780,8.438379,1,1.160000,0.600000,0.100000,-2.947311401,-1.475684762,-88.541085720,0.086224161
1775350490.663103,8.444702,1,1.160000,0.600000,0.100000,-2.956848145,-1.536887169,-92.213230133,0.092436209
1775350490.669447,8.451046,1,1.160000,0.600000,0.100000,-2.967514038,-1.631400347,-97.884020805,0.094561063
1775350490.676452,8.458051,1,1.160000,0.600000,0.100000,-2.976821899,-1.426111341,-85.566680431,0.083193086
1775350490.682947,8.464545,1,1.160000,0.600000,0.100000,-2.987258911,-1.590529323,-95.431759357,0.094730459
1775350490.692385,8.473984,1,1.160000,0.600000,0.100000,-2.999008179,-1.273151159,-76.389069557,0.073537432
1775350490.705883,8.487481,1,1.160000,0.600000,0.100000,-3.010604858,-1.084527254,-65.071635246,0.066288397
1775350490.713987,8.495586,1,1.160000,0.600000,0.100000,-3.023635864,-1.374301553,-82.458093166,0.083166063
1775350490.723632,8.505231,1,1.160000,0.600000,0.100000,-3.038589478,-1.480889320,-88.853359222,0.087022148
1775350490.730897,8.512496,1,1.160000,0.600000,0.100000,-3.049713135,-1.412924647,-84.775478840,0.083494343
1775350490.748592,8.530190,1,1.160000,0.600000,0.100000,-3.064575195,-1.480331302,-88.819878101,0.083739236
1775350490.760483,8.542081,1,1.160000,0.600000,0.100000,-3.088394165,-1.489624143,-89.377448559,0.088732384
1775350490.768732,8.550330,1,1.160000,0.600000,0.100000,-3.106201172,-1.590642691,-95.438561440,0.093668476
1775350490.784030,8.565629,1,1.160000,0.600000,0.100000,-3.120681763,-1.440881252,-86.452875137,0.084349759
1775350490.791111,8.572710,1,1.160000,0.600000,0.100000,-3.140151978,-1.372661114,-82.359666824,0.078396767
1775350490.798465,8.580062,1,1.160000,0.600000,0.100000,-3.150924683,-1.512197137,-90.731828213,0.084611461
1775350490.805800,8.587399,1,1.160000,0.600000,0.100000,-3.156814575,-0.895234704,-53.714082241,0.054010466
1775350490.814126,8.595725,1,1.160000,0.600000,0.100000,-3.168792725,-1.492898941,-89.573936462,0.081832491
1775350490.820590,8.602188,1,1.160000,0.600000,0.100000,-3.180526733,-1.558043122,-93.482587337,0.090461850
1775350490.826971,8.608570,1,1.160000,0.600000,0.100000,-3.189926147,-1.459100127,-87.546007633,0.084153339
1775350490.833515,8.615114,1,1.160000,0.600000,0.100000,-3.200302124,-1.580929160,-94.855749607,0.090536617
1775350490.840026,8.621625,1,1.160000,0.600000,0.100000,-3.209869385,-1.475880623,-88.552837372,0.083832338
1775350490.851854,8.633452,1,1.160000,0.600000,0.100000,-3.225677490,-1.713256240,-102.795374393,0.100276016
1775350490.861784,8.643383,1,1.160000,0.600000,0.100000,-3.243698120,-1.672422767,-100.345366001,0.094790012
1775350490.871526,8.653125,1,1.160000,0.600000,0.100000,-3.257583618,-1.651108861,-99.066531658,0.094635874
1775350490.879564,8.661163,1,1.160000,0.600000,0.100000,-3.272399902,-1.676481128,-100.588867664,0.096392013
1775350490.893257,8.674855,1,1.160000,0.600000,0.100000,-3.291564941,-1.666844487,-100.010669231,0.097664393
